TimeStamp,Structure ID,Ground Speed(kt),Target,Desired Heading (deg),Sub Heading,POG (deg),Float Temp(degC),Pressure Sensor Float(kPa),Battery (Wh),Signal Strength,User Name,Lat (deg),Lon (deg),Distance Over Ground(m),Water Speed (kt/1000) WS,Water Direction,Current Speed (kt),Current Heading (deg),Created On,,
12.11.2016 7:11 AM,Telemetry6,-0.12959,42,307,29,85,25,115,655.35,1,System Admin,27.99235,-15.36853,8,0,30,,,12.11.2016 7:15 AM, ,
12.11.2016 7:09 AM,Telemetry6,0.178186,42,307,28,296,25,115,655.35,5,System Admin,27.99236,-15.36856,11,0,30,,,12.11.2016 7:09 AM, ,
12.11.2016 7:07 AM,Telemetry6,0.242981,42,307,51,218,25,115,655.35,5,System Admin,27.99235,-15.36855,15,0,80,,,12.11.2016 7:07 AM, ,
12.11.2016 7:05 AM,Telemetry6,0.12959,42,307,113,218,25,115,655.35,4,System Admin,27.99239,-15.36851,8,0,105,,,12.11.2016 7:06 AM, ,
12.11.2016 7:03 AM,Telemetry6,0.534557,42,307,93,280,25,115,655.35,3,System Admin,27.99241,-15.36850,33,0,146,,,12.11.2016 7:04 AM, ,
12.11.2016 7:01 AM,Telemetry6,0.242981,42,307,161,345,25,115,655.35,4,System Admin,27.99236,-15.36818,15,0,161,,,12.11.2016 7:02 AM, ,
12.11.2016 6:59 AM,Telemetry6,9.395248,42,307,162,339,25,115,655.35,5,System Admin,27.99222,-15.36813,580,0,209,,,12.11.2016 6:59 AM, ,
12.11.2016 6:57 AM,Telemetry6,3.660907,42,307,177,26,25,115,655.35,5,System Admin,27.99073,-15.36748,226,0,233,,,12.11.2016 6:57 AM, ,
12.11.2016 6:55 AM,Telemetry6,0.048596,42,349,49,146,25,115,655.35,5,System Admin,27.98914,-15.36835,3,0,46,,,12.11.2016 6:55 AM, ,
12.11.2016 6:53 AM,Telemetry6,0.080994,42,349,41,307,25,115,655.35,5,System Admin,27.98915,-15.36835,5,0,45,,,12.11.2016 6:53 AM, ,
12.11.2016 6:51 AM,Telemetry6,0.145788,42,349,46,166,25,115,655.35,3,System Admin,27.98914,-15.36834,9,0,36,,,12.11.2016 6:52 AM, ,
12.11.2016 6:49 AM,Telemetry6,0.064795,42,350,39,307,25,115,655.35,5,System Admin,27.98919,-15.36836,4,0,39,,,12.11.2016 6:50 AM, ,
12.11.2016 6:47 AM,Telemetry6,0.097192,42,349,42,6,25,115,655.35,4,System Admin,27.98917,-15.36833,6,0,40,,,12.11.2016 6:47 AM, ,
12.11.2016 6:45 AM,Telemetry6,0.291577,42,349,40,117,25,115,655.35,5,System Admin,27.98915,-15.36834,18,0,335,,,12.11.2016 6:46 AM, ,
12.11.2016 6:43 AM,Telemetry6,0.226782,42,348,325,224,26,115,655.35,5,System Admin,27.98917,-15.36839,14,111,63,0.15,176.19,12.11.2016 6:44 AM, ,
12.11.2016 6:41 AM,Telemetry6,0.761339,42,349,15,124,26,115,655.35,5,System Admin,27.98920,-15.36836,47,627,179,0.94,162.72,12.11.2016 6:41 AM, ,
12.11.2016 6:39 AM,Telemetry6,0.842333,42,52,56,39,26,115,655.35,5,System Admin,27.98937,-15.36863,52,748,37,0.26,339.44,12.11.2016 6:40 AM, ,
12.11.2016 6:37 AM,Telemetry6,1.328294,41,43,25,31,26,115,655.35,5,System Admin,27.98900,-15.36897,82,1207,32,0.19,74.48,12.11.2016 6:38 AM, ,
12.11.2016 6:35 AM,Telemetry6,1.765659,40,28,31,22,25,115,655.35,3,System Admin,27.98837,-15.36940,109,1701,27,0.27,291.80,12.11.2016 6:35 AM, ,
12.11.2016 6:33 AM,Telemetry6,1.733261,40,9,354,322,25,115,655.35,5,System Admin,27.98750,-15.36980,107,1702,346,0.90,231.74,12.11.2016 6:33 AM, ,
12.11.2016 6:31 AM,Telemetry6,1.943844,38,262,262,266,25,115,655.35,4,System Admin,27.98687,-15.36925,120,1770,265,0.21,301.43,12.11.2016 6:31 AM, ,
12.11.2016 6:29 AM,Telemetry6,1.911447,38,262,257,270,25,115,655.35,5,System Admin,27.98694,-15.36803,118,1843,270,0.42,347.62,12.11.2016 6:30 AM, ,
12.11.2016 6:27 AM,Telemetry6,1.976242,38,267,270,276,25,115,655.35,3,System Admin,27.98695,-15.36684,122,2038,291,0.28,47.86,12.11.2016 6:27 AM, ,
12.11.2016 6:25 AM,Telemetry6,2.138229,37,278,274,270,25,115,655.35,4,System Admin,27.98683,-15.36569,132,2032,282,0.16,153.43,12.11.2016 6:26 AM, ,
12.11.2016 6:23 AM,Telemetry6,2.300216,37,261,262,298,25,115,655.35,5,System Admin,27.98684,-15.36446,142,2224,306,1.32,37.30,12.11.2016 6:23 AM, ,
12.11.2016 6:21 AM,Telemetry6,2.348812,37,313,202,52,25,115,655.35,5,System Admin,27.98642,-15.36358,145,1933,106,2.56,29.97,12.11.2016 6:22 AM, ,
12.11.2016 6:19 AM,Telemetry6,2.235421,255,300,255,178,25,115,655.35,4,System Admin,27.98618,-15.36393,138,2116,238,2.06,90.83,12.11.2016 6:20 AM, ,
12.11.2016 6:17 AM,Telemetry6,2.073434,255,28,32,267,25,115,655.35,3,System Admin,27.98650,-15.36394,128,2005,327,2.52,226.29,12.11.2016 6:18 AM, ,
12.11.2016 6:15 AM,Telemetry6,2.138229,255,211,175,47,25,115,655.35,5,System Admin,27.98652,-15.36346,132,1782,81,2.48,12.35,12.11.2016 6:15 AM, ,
12.11.2016 6:13 AM,Telemetry6,2.203024,255,286,310,189,25,115,655.35,4,System Admin,27.98617,-15.36390,136,1888,234,2.48,148.36,12.11.2016 6:13 AM, ,
12.11.2016 6:11 AM,Telemetry6,2.041037,255,104,68,348,25,115,655.35,4,System Admin,27.98667,-15.36381,126,1825,32,1.88,274.89,12.11.2016 6:11 AM, ,
12.11.2016 6:09 AM,Telemetry6,2.089633,255,269,206,135,25,115,655.35,5,System Admin,27.98620,-15.36369,129,1948,189,1.85,47.85,12.11.2016 6:10 AM, ,
12.11.2016 6:07 AM,Telemetry6,2.138229,255,26,336,260,25,115,655.35,5,System Admin,27.98648,-15.36401,132,1733,343,1.72,183.00,12.11.2016 6:07 AM, ,
12.11.2016 6:05 AM,Telemetry6,2.008639,255,188,186,43,25,115,655.35,5,System Admin,27.98656,-15.36352,124,1726,78,2.61,19.48,12.11.2016 6:05 AM, ,
12.11.2016 6:03 AM,Telemetry6,1.781857,255,323,273,214,25,115,655.35,5,System Admin,27.98615,-15.36395,110,1541,242,1.37,139.44,12.11.2016 6:04 AM, ,
12.11.2016 6:01 AM,Telemetry6,1.733261,255,190,120,50,25,115,655.35,4,System Admin,27.98668,-15.36354,107,1513,62,1.55,343.09,12.11.2016 6:02 AM, ,
12.11.2016 5:59 AM,Telemetry6,2.008639,255,7,340,216,25,115,655.35,5,System Admin,27.98628,-15.36408,124,1655,269,2.29,179.00,12.11.2016 5:59 AM, ,
12.11.2016 5:57 AM,Telemetry6,1.652268,255,119,69,8,25,115,655.35,2,System Admin,27.98668,-15.36375,102,1618,38,1.43,287.04,12.11.2016 5:58 AM, ,
12.11.2016 5:55 AM,Telemetry6,1.992441,255,306,253,172,25,115,655.35,5,System Admin,27.98613,-15.36383,123,1535,207,1.64,104.46,12.11.2016 5:55 AM, ,
12.11.2016 5:53 AM,Telemetry6,1.862851,255,74,46,317,25,115,655.35,4,System Admin,27.98661,-15.36391,115,1591,24,1.73,249.68,12.11.2016 5:54 AM, ,
12.11.2016 5:51 AM,Telemetry6,1.668467,255,220,211,121,25,115,655.35,4,System Admin,27.98632,-15.36361,103,1487,147,1.65,56.60,12.11.2016 5:52 AM, ,
12.11.2016 5:49 AM,Telemetry6,1.992441,255,43,350,286,25,115,655.35,3,System Admin,27.98653,-15.36400,123,1522,3,1.37,195.66,12.11.2016 5:50 AM, ,
12.11.2016 5:47 AM,Telemetry6,2.008639,255,191,225,72,25,115,655.35,4,System Admin,27.98642,-15.36360,124,1580,128,2.22,53.23,12.11.2016 5:47 AM, ,
12.11.2016 5:45 AM,Telemetry6,1.814255,255,351,8,240,25,115,655.35,3,System Admin,27.98630,-15.36401,112,1267,325,1.92,208.56,12.11.2016 5:46 AM, ,
12.11.2016 5:43 AM,Telemetry6,1.684665,255,165,135,57,25,115,655.35,4,System Admin,27.98655,-15.36354,104,1558,82,1.62,347.16,12.11.2016 5:44 AM, ,
12.11.2016 5:41 AM,Telemetry6,1.862851,255,327,347,247,25,115,655.35,5,System Admin,27.98628,-15.36401,115,1344,347,1.72,196.54,12.11.2016 5:42 AM, ,
12.11.2016 5:39 AM,Telemetry6,1.684665,255,211,172,102,25,115,655.35,5,System Admin,27.98647,-15.36351,104,1418,100,1.38,26.75,12.11.2016 5:40 AM, ,
12.11.2016 5:37 AM,Telemetry6,1.798056,255,82,3,301,25,115,655.35,3,System Admin,27.98656,-15.36402,111,1460,16,1.30,218.11,12.11.2016 5:38 AM, ,
12.11.2016 5:35 AM,Telemetry6,1.636069,255,222,199,113,25,115,655.35,3,System Admin,27.98632,-15.36356,101,1459,131,1.60,47.03,12.11.2016 5:36 AM, ,
12.11.2016 5:33 AM,Telemetry6,1.798056,255,9,337,290,25,115,655.35,2,System Admin,27.98648,-15.36400,111,1301,26,0.98,187.63,12.11.2016 5:34 AM, ,
12.11.2016 5:31 AM,Telemetry6,1.700864,255,207,189,107,25,115,655.35,2,System Admin,27.98635,-15.36360,105,1572,128,1.63,33.20,12.11.2016 5:32 AM, ,
12.11.2016 5:29 AM,Telemetry6,2.057235,255,18,349,278,25,115,655.35,4,System Admin,27.98646,-15.36400,127,1653,30,1.57,194.39,12.11.2016 5:30 AM, ,
12.11.2016 5:27 AM,Telemetry6,1.733261,255,203,186,89,25,115,655.35,3,System Admin,27.98641,-15.36356,107,1620,109,1.84,28.24,12.11.2016 5:28 AM, ,
12.11.2016 5:25 AM,Telemetry6,1.798056,255,12,31,273,25,115,655.35,5,System Admin,27.98640,-15.36400,111,1440,22,1.85,229.60,12.11.2016 5:25 AM, ,
12.11.2016 5:23 AM,Telemetry6,1.668467,255,207,200,94,25,115,655.35,5,System Admin,27.98638,-15.36358,103,1538,115,1.90,42.86,12.11.2016 5:23 AM, ,
12.11.2016 5:21 AM,Telemetry6,2.008639,255,44,50,255,25,115,655.35,4,System Admin,27.98641,-15.36406,124,1590,339,2.37,238.46,12.11.2016 5:22 AM, ,
12.11.2016 5:19 AM,Telemetry6,1.61987,255,158,137,65,25,115,655.35,3,System Admin,27.98653,-15.36355,100,1527,90,1.50,350.04,12.11.2016 5:20 AM, ,
12.11.2016 5:17 AM,Telemetry6,1.895248,255,354,348,250,25,115,655.35,5,System Admin,27.98633,-15.36404,117,1485,340,1.84,196.76,12.11.2016 5:18 AM, ,
12.11.2016 5:15 AM,Telemetry6,1.441685,255,177,128,78,25,115,655.35,4,System Admin,27.98650,-15.36351,89,1508,90,1.16,341.88,12.11.2016 5:16 AM, ,
12.11.2016 5:13 AM,Telemetry6,1.603672,255,26,67,355,25,115,655.35,5,System Admin,27.98640,-15.36403,99,1457,31,1.41,275.31,12.11.2016 5:13 AM, ,
12.11.2016 5:11 AM,Telemetry6,2.170626,255,30,101,244,25,115,655.35,4,System Admin,27.98601,-15.36399,134,1774,9,2.67,267.64,12.11.2016 5:11 AM, ,
12.11.2016 5:09 AM,Telemetry6,1.87905,255,201,185,149,25,115,655.35,3,System Admin,27.98626,-15.36341,116,1709,147,1.02,49.76,12.11.2016 5:10 AM, ,
12.11.2016 5:07 AM,Telemetry6,1.700864,255,83,52,68,25,115,655.35,5,System Admin,27.98684,-15.36381,105,1648,62,0.64,203.78,12.11.2016 5:08 AM, ,
12.11.2016 5:05 AM,Telemetry6,2.073434,255,104,102,107,25,115,655.35,5,System Admin,27.98661,-15.36446,128,1942,99,0.26,247.38,12.11.2016 5:06 AM, ,
12.11.2016 5:03 AM,Telemetry6,1.814255,255,104,99,100,25,115,655.35,5,System Admin,27.98689,-15.36551,112,1665,91,0.85,278.13,12.11.2016 5:03 AM, ,
12.11.2016 5:01 AM,Telemetry6,2.041037,255,104,245,275,25,115,655.35,5,System Admin,27.98697,-15.36602,126,1749,282,0.96,340.63,12.11.2016 5:02 AM, ,
12.11.2016 4:59 AM,Telemetry6,2.105832,37,272,274,266,25,115,655.35,3,System Admin,27.98688,-15.36482,130,1797,279,0.28,201.04,12.11.2016 4:59 AM, ,
12.11.2016 4:57 AM,Telemetry6,1.587473,37,238,306,57,25,115,655.35,5,System Admin,27.98696,-15.36363,98,1648,60,2.20,101.26,12.11.2016 4:58 AM, ,
12.11.2016 4:55 AM,Telemetry6,1.717063,255,39,16,351,25,115,655.35,5,System Admin,27.98666,-15.36415,106,1605,17,0.69,250.51,12.11.2016 4:55 AM, ,
12.11.2016 4:53 AM,Telemetry6,1.895248,255,308,290,290,25,115,655.35,4,System Admin,27.98594,-15.36401,117,1651,276,0.16,108.43,12.11.2016 4:54 AM, ,
12.11.2016 4:51 AM,Telemetry6,1.830454,255,334,343,316,25,115,655.35,3,System Admin,27.98565,-15.36313,113,1624,335,0.74,235.45,12.11.2016 4:52 AM, ,
12.11.2016 4:49 AM,Telemetry6,1.733261,255,333,323,314,25,115,655.35,5,System Admin,27.98501,-15.36245,107,1482,333,0.25,243.43,12.11.2016 4:50 AM, ,
12.11.2016 4:47 AM,Telemetry6,1.830454,255,317,316,318,25,115,655.35,5,System Admin,27.98441,-15.36175,113,1854,334,0.23,120.96,12.11.2016 4:48 AM, ,
12.11.2016 4:45 AM,Telemetry6,1.668467,255,328,326,315,25,115,655.35,5,System Admin,27.98374,-15.36107,103,1593,332,0.31,210.65,12.11.2016 4:46 AM, ,
12.11.2016 4:43 AM,Telemetry6,1.587473,255,324,313,315,25,115,655.35,5,System Admin,27.98315,-15.36041,98,1474,333,0.12,109.98,12.11.2016 4:44 AM, ,
12.11.2016 4:41 AM,Telemetry6,1.781857,255,319,335,316,25,115,655.35,3,System Admin,27.98261,-15.35980,110,1845,333,0.64,204.96,12.11.2016 4:42 AM, ,
12.11.2016 4:39 AM,Telemetry6,1.976242,255,324,319,316,25,115,655.35,5,System Admin,27.98201,-15.35914,122,2083,332,0.45,150.57,12.11.2016 4:40 AM, ,
12.11.2016 4:37 AM,Telemetry6,1.587473,255,317,340,318,25,115,655.35,3,System Admin,27.98136,-15.35842,98,1487,335,0.56,222.83,12.11.2016 4:38 AM, ,
12.11.2016 4:35 AM,Telemetry6,1.61987,255,331,334,313,25,115,655.35,0,System Admin,27.98081,-15.35786,100,1704,333,0.65,202.62,12.11.2016 4:36 AM, ,
12.11.2016 4:33 AM,Telemetry6,1.74946,255,315,323,318,25,115,655.35,2,System Admin,27.98029,-15.35723,108,1865,338,0.41,161.57,12.11.2016 4:34 AM, ,
12.11.2016 4:31 AM,Telemetry6,1.700864,255,320,313,321,25,115,655.35,5,System Admin,27.97968,-15.35660,105,1700,320,0.46,109.23,12.11.2016 4:32 AM, ,
12.11.2016 4:29 AM,Telemetry6,1.538877,22,3,1,31,25,115,655.35,3,System Admin,27.97912,-15.35608,95,1585,11,0.87,143.92,12.11.2016 4:30 AM, ,
12.11.2016 4:27 AM,Telemetry6,1.781857,25,70,77,93,25,115,655.35,4,System Admin,27.97863,-15.35642,110,1764,77,0.52,202.62,12.11.2016 4:28 AM, ,
12.11.2016 4:25 AM,Telemetry6,1.652268,25,88,63,89,25,115,655.35,0,System Admin,27.97867,-15.35737,102,1695,74,0.75,186.93,12.11.2016 4:27 AM, ,
12.11.2016 4:23 AM,Telemetry6,1.765659,25,81,76,90,25,115,655.35,4,System Admin,27.97865,-15.35826,109,1860,77,0.51,207.07,12.11.2016 4:24 AM, ,
12.11.2016 4:21 AM,Telemetry6,1.927646,25,77,95,103,25,115,655.35,4,System Admin,27.97864,-15.35925,119,1753,80,0.35,239.04,12.11.2016 4:22 AM, ,
12.11.2016 4:19 AM,Telemetry6,2.348812,25,111,175,180,25,115,655.35,5,System Admin,27.97883,-15.36016,145,1837,172,0.45,200.85,12.11.2016 4:20 AM, ,
12.11.2016 4:17 AM,Telemetry6,2.073434,24,174,163,179,25,115,655.35,3,System Admin,27.98008,-15.36016,128,1721,169,0.63,228.22,12.11.2016 4:17 AM, ,
12.11.2016 4:15 AM,Telemetry6,2.235421,24,176,175,188,25,115,655.35,5,System Admin,27.98122,-15.36018,138,1737,170,0.43,251.15,12.11.2016 4:16 AM, ,
12.11.2016 4:13 AM,Telemetry6,1.927646,24,222,280,269,25,115,655.35,5,System Admin,27.98227,-15.36002,119,1682,287,0.37,209.36,12.11.2016 4:14 AM, ,
12.11.2016 4:11 AM,Telemetry6,2.073434,23,270,266,272,25,115,655.35,3,System Admin,27.98228,-15.35886,128,1564,289,0.34,300.38,12.11.2016 4:12 AM, ,
12.11.2016 4:09 AM,Telemetry6,2.024838,23,276,264,268,25,115,655.35,3,System Admin,27.98224,-15.35770,125,1948,284,0.17,32.74,12.11.2016 4:10 AM, ,
12.11.2016 4:07 AM,Telemetry6,1.830454,23,266,318,326,25,115,655.35,0,System Admin,27.98229,-15.35654,113,1788,316,0.58,120.96,12.11.2016 4:08 AM, ,
12.11.2016 4:05 AM,Telemetry6,1.457883,22,12,7,359,25,115,655.35,5,System Admin,27.98171,-15.35610,90,1658,11,0.47,208.22,12.11.2016 4:06 AM, ,
12.11.2016 4:03 AM,Telemetry6,1.474082,22,5,2,359,25,115,655.35,3,System Admin,27.98103,-15.35610,91,1724,14,0.53,188.75,12.11.2016 4:03 AM, ,
12.11.2016 4:01 AM,Telemetry6,1.587473,22,7,17,2,25,115,655.35,4,System Admin,27.98036,-15.35609,98,1745,11,0.55,236.02,12.11.2016 4:02 AM, ,
12.11.2016 3:59 AM,Telemetry6,1.555076,22,8,359,0,25,115,655.35,3,System Admin,27.97960,-15.35612,96,1793,11,0.52,176.70,12.11.2016 4:00 AM, ,
12.11.2016 3:57 AM,Telemetry6,1.441685,22,12,7,57,25,115,655.35,1,System Admin,27.97890,-15.35613,89,1618,24,1.26,155.07,12.11.2016 3:58 AM, ,
12.11.2016 3:55 AM,Telemetry6,1.733261,25,77,65,87,25,115,655.35,3,System Admin,27.97864,-15.35658,107,1708,74,0.66,187.88,12.11.2016 3:57 AM, ,
12.11.2016 3:53 AM,Telemetry6,2.008639,25,70,76,94,25,115,655.35,3,System Admin,27.97860,-15.35750,124,1651,85,0.54,162.90,12.11.2016 3:55 AM, ,
12.11.2016 3:51 AM,Telemetry6,1.895248,25,85,96,95,25,115,655.35,4,System Admin,27.97867,-15.35861,117,1563,85,0.20,87.14,12.11.2016 3:52 AM, ,
12.11.2016 3:49 AM,Telemetry6,0.669546,25,96,86,173,25,115,655.35,0,System Admin,27.97875,-15.35972,124,1666,111,2.44,215.84,12.11.2016 3:50 AM, ,
12.11.2016 3:47 AM,Telemetry6,2.203024,24,182,185,179,25,115,655.35,0,System Admin,27.97947,-15.36012,136,1876,175,0.32,141.34,12.11.2016 3:48 AM, ,
12.11.2016 3:45 AM,Telemetry6,1.150108,24,179,178,198,25,115,655.35,0,System Admin,27.98065,-15.36014,142,1786,172,0.66,309.47,12.11.2016 3:48 AM, ,
12.11.2016 3:45 AM,Telemetry6,0,24,179,178,0,25,115,655.35,0,System Admin,27.98065,-15.36014,142,1786,172,1.78,358.07,12.11.2016 3:48 AM, ,
12.11.2016 3:43 AM,Telemetry6,-0.971922,24,174,168,359,25,115,655.35,3,System Admin,27.98186,-15.36017,120,1468,189,0.76,200.82,12.11.2016 3:48 AM, ,
12.11.2016 3:41 AM,Telemetry6,1.911447,23,280,301,276,25,115,655.35,5,System Admin,27.98217,-15.35959,118,1811,296,0.78,194.93,12.11.2016 3:42 AM, ,
12.11.2016 3:39 AM,Telemetry6,2.024838,23,277,278,270,25,115,655.35,5,System Admin,27.98207,-15.35849,125,1817,289,0.27,201.80,12.11.2016 3:39 AM, ,
12.11.2016 3:37 AM,Telemetry6,2.170626,23,274,287,258,25,115,655.35,2,System Admin,27.98207,-15.35729,134,1819,284,0.94,186.75,12.11.2016 3:37 AM, ,
12.11.2016 3:35 AM,Telemetry6,2.38121,23,270,195,161,25,115,655.35,4,System Admin,27.98228,-15.35612,147,1816,143,1.22,105.17,12.11.2016 3:36 AM, ,
12.11.2016 3:33 AM,Telemetry6,2.365011,22,153,149,162,25,115,655.35,2,System Admin,27.98343,-15.35657,146,1923,146,0.55,214.56,12.11.2016 3:34 AM, ,
12.11.2016 3:31 AM,Telemetry6,2.25162,22,156,149,165,25,115,655.35,4,System Admin,27.98459,-15.35701,139,1888,153,0.61,223.67,12.11.2016 3:32 AM, ,
12.11.2016 3:29 AM,Telemetry6,2.332613,22,158,155,165,25,115,655.35,4,System Admin,27.98573,-15.35736,144,1928,151,0.46,211.61,12.11.2016 3:30 AM, ,
12.11.2016 3:27 AM,Telemetry6,1.943844,22,159,155,150,25,115,655.35,2,System Admin,27.98692,-15.35773,120,1760,155,0.74,341.81,12.11.2016 3:27 AM, ,
12.11.2016 3:25 AM,Telemetry6,1.765659,27,11,17,354,25,115,655.35,3,System Admin,27.98742,-15.35805,109,1983,7,0.86,238.35,12.11.2016 3:26 AM, ,
12.11.2016 3:23 AM,Telemetry6,2.008639,27,356,344,160,25,115,655.35,3,System Admin,27.98661,-15.35795,124,1648,63,2.69,162.44,12.11.2016 3:23 AM, ,
12.11.2016 3:21 AM,Telemetry6,2.397408,26,166,170,179,25,115,655.35,3,System Admin,27.98716,-15.35817,148,1863,167,0.55,210.78,12.11.2016 3:21 AM, ,
12.11.2016 3:19 AM,Telemetry6,2.041037,26,174,177,290,25,115,655.35,0,System Admin,27.98844,-15.35819,126,1798,305,2.92,324.62,12.11.2016 3:20 AM, ,
12.11.2016 3:17 AM,Telemetry6,0.62635,35,300,303,326,25,115,655.35,4,System Admin,27.98812,-15.35718,116,1768,308,0.76,80.17,12.11.2016 3:18 AM, ,
12.11.2016 3:15 AM,Telemetry6,0.518359,34,11,11,356,25,115,655.35,0,System Admin,27.98772,-15.35631,96,1815,2,0.67,219.59,12.11.2016 3:16 AM, ,
12.11.2016 3:13 AM,Telemetry6,-1.733261,34,350,356,170,25,115,655.35,0,System Admin,27.98700,-15.35617,107,1754,348,0.46,193.74,12.11.2016 3:16 AM, ,
12.11.2016 3:11 AM,Telemetry6,-1.668467,34,341,323,155,25,115,655.35,0,System Admin,27.98629,-15.35580,103,1873,22,0.59,113.07,12.11.2016 3:17 AM, ,
12.11.2016 3:09 AM,Telemetry6,1.441685,33,29,23,27,25,115,655.35,4,System Admin,27.98561,-15.35612,89,1516,26,0.39,190.44,12.11.2016 3:10 AM, ,
12.11.2016 3:07 AM,Telemetry6,1.61987,33,30,39,63,25,115,655.35,4,System Admin,27.98505,-15.35645,100,1798,47,0.80,177.14,12.11.2016 3:08 AM, ,
12.11.2016 3:05 AM,Telemetry6,1.717063,32,67,65,83,25,115,655.35,4,System Admin,27.98472,-15.35719,106,1745,69,0.57,193.07,12.11.2016 3:05 AM, ,
12.11.2016 3:03 AM,Telemetry6,2.089633,32,75,97,119,25,115,655.35,3,System Admin,27.98462,-15.35811,129,1817,98,0.70,194.04,12.11.2016 3:03 AM, ,
12.11.2016 3:01 AM,Telemetry6,2.462203,31,112,107,154,25,115,655.35,3,System Admin,27.98513,-15.35913,152,2011,132,1.69,215.10,12.11.2016 3:02 AM, ,
12.11.2016 2:59 AM,Telemetry6,2.267819,30,156,148,202,25,115,655.35,5,System Admin,27.98622,-15.35974,140,1667,185,1.73,253.24,12.11.2016 3:00 AM, ,
12.11.2016 2:57 AM,Telemetry6,2.154428,29,214,232,246,25,115,655.35,3,System Admin,27.98728,-15.35924,133,1794,258,0.47,313.26,12.11.2016 2:58 AM, ,
12.11.2016 2:55 AM,Telemetry6,1.700864,28,256,278,357,25,115,655.35,3,System Admin,27.98771,-15.35814,105,1753,5,1.93,60.11,12.11.2016 2:56 AM, ,
12.11.2016 2:53 AM,Telemetry6,1.61987,27,9,4,354,25,115,655.35,5,System Admin,27.98704,-15.35810,100,1760,1,0.53,209.48,12.11.2016 2:54 AM, ,
