TimeStamp,Structure ID,Ground Speed(kt),Target,Desired Heading (deg),Sub Heading,POG (deg),Float Temp(degC),Pressure Sensor Float(kPa),Battery (Wh),Signal Strength,User Name,Lat (deg),Lon (deg),Distance Over Ground(m),Water Speed (kt/1000) WS,Water Direction,Current Speed (kt),Current Heading (deg),Created On,,
18.02.2017 1:35 PM,Telemetry6,0.593952,255,185,17,269,30,120,655.35,4,System Admin,17.58257,-24.28400,55,0,27,,,18.02.2017 1:35 PM, ,
18.02.2017 1:32 PM,Telemetry6,0.431965,255,222,36,172,30,120,655.35,2,System Admin,17.58258,-24.28370,40,0,40,,,18.02.2017 1:32 PM, ,
18.02.2017 1:29 PM,Telemetry6,0.388769,255,224,41,47,30,120,655.35,4,System Admin,17.58262,-24.28371,36,0,40,,,18.02.2017 1:29 PM, ,
18.02.2017 1:26 PM,Telemetry6,0.388769,255,224,39,299,30,120,655.35,3,System Admin,17.58261,-24.28372,36,0,40,,,18.02.2017 1:27 PM, ,
18.02.2017 1:23 PM,Telemetry6,0.464363,255,223,40,356,30,121,655.35,5,System Admin,17.58259,-24.28369,43,0,41,,,18.02.2017 1:24 PM, ,
18.02.2017 1:20 PM,Telemetry6,0.388769,255,221,37,155,30,120,655.35,0,System Admin,17.58257,-24.28369,36,0,40,,,18.02.2017 1:21 PM, ,
18.02.2017 1:17 PM,Telemetry6,0.37797,255,222,41,328,30,120,655.35,0,System Admin,17.58259,-24.28370,35,0,41,,,18.02.2017 1:17 PM, ,
18.02.2017 1:14 PM,Telemetry6,0.475162,255,222,39,257,30,121,655.35,3,System Admin,17.58258,-24.28369,44,0,41,,,18.02.2017 1:14 PM, ,
18.02.2017 1:11 PM,Telemetry6,0.345572,255,238,41,107,30,121,655.35,0,System Admin,17.58258,-24.28368,32,0,41,,,18.02.2017 1:12 PM, ,
18.02.2017 1:08 PM,Telemetry6,0.442765,255,236,41,55,30,121,655.35,4,System Admin,17.58259,-24.28372,41,0,40,,,18.02.2017 1:09 PM, ,
18.02.2017 1:05 PM,Telemetry6,0.453564,255,222,36,230,31,121,655.35,5,System Admin,17.58258,-24.28373,42,0,40,,,18.02.2017 1:05 PM, ,
18.02.2017 1:02 PM,Telemetry6,0.356371,255,225,40,180,31,121,655.35,5,System Admin,17.58260,-24.28371,33,0,41,,,18.02.2017 1:02 PM, ,
18.02.2017 12:59 PM,Telemetry6,0.475162,255,225,36,324,31,121,655.35,3,System Admin,17.58264,-24.28371,44,0,41,,,18.02.2017 12:59 PM, ,
18.02.2017 12:56 PM,Telemetry6,0.453564,255,224,39,212,31,121,655.35,4,System Admin,17.58262,-24.28370,42,0,41,,,18.02.2017 12:56 PM, ,
18.02.2017 12:53 PM,Telemetry6,0.464363,255,201,40,0,31,121,655.35,3,System Admin,17.58264,-24.28368,43,0,41,,,18.02.2017 12:54 PM, ,
18.02.2017 12:50 PM,Telemetry6,0.431965,255,225,38,162,31,121,655.35,5,System Admin,17.58261,-24.28368,40,0,41,,,18.02.2017 12:50 PM, ,
18.02.2017 12:47 PM,Telemetry6,0.431965,255,225,40,342,31,121,655.35,5,System Admin,17.58265,-24.28370,40,0,40,,,18.02.2017 12:47 PM, ,
18.02.2017 12:44 PM,Telemetry6,0.442765,255,224,41,109,31,121,655.35,2,System Admin,17.58262,-24.28369,41,0,40,,,18.02.2017 12:44 PM, ,
18.02.2017 12:41 PM,Telemetry6,0.410367,255,246,38,350,31,121,655.35,5,System Admin,17.58263,-24.28373,38,0,41,,,18.02.2017 12:41 PM, ,
18.02.2017 12:38 PM,Telemetry6,0.421166,255,195,37,255,31,121,655.35,3,System Admin,17.58261,-24.28373,39,0,40,,,18.02.2017 12:38 PM, ,
18.02.2017 12:35 PM,Telemetry6,0.453564,255,224,42,120,31,121,655.35,4,System Admin,17.58262,-24.28368,42,0,41,,,18.02.2017 12:35 PM, ,
18.02.2017 12:32 PM,Telemetry6,0.464363,255,225,41,270,31,121,655.35,4,System Admin,17.58263,-24.28370,43,0,41,,,18.02.2017 12:32 PM, ,
18.02.2017 12:29 PM,Telemetry6,0.49676,255,223,40,104,31,121,655.35,4,System Admin,17.58263,-24.28369,46,0,41,,,18.02.2017 12:29 PM, ,
18.02.2017 12:26 PM,Telemetry6,0.561555,255,224,40,242,31,121,655.35,4,System Admin,17.58265,-24.28374,52,0,40,,,18.02.2017 12:26 PM, ,
18.02.2017 12:23 PM,Telemetry6,0.637149,255,223,40,358,31,121,655.35,5,System Admin,17.58266,-24.28372,59,0,40,,,18.02.2017 12:23 PM, ,
18.02.2017 12:20 PM,Telemetry6,0.518359,255,224,41,251,31,121,655.35,5,System Admin,17.58262,-24.28372,48,0,40,,,18.02.2017 12:21 PM, ,
18.02.2017 12:17 PM,Telemetry6,0.561555,255,228,41,342,31,121,655.35,0,System Admin,17.58262,-24.28370,52,0,41,,,18.02.2017 12:18 PM, ,
18.02.2017 12:14 PM,Telemetry6,0.49676,255,225,38,136,31,121,655.35,4,System Admin,17.58262,-24.28370,46,0,40,,,18.02.2017 12:14 PM, ,
18.02.2017 12:11 PM,Telemetry6,0.116091,255,231,42,276,32,121,655.35,1,System Admin,17.58262,-24.28370,43,0,41,,,18.02.2017 12:12 PM, ,
18.02.2017 12:08 PM,Telemetry6,0.518359,255,224,41,6,32,121,655.35,0,System Admin,17.58267,-24.28369,48,0,41,,,18.02.2017 12:09 PM, ,
18.02.2017 12:05 PM,Telemetry6,0.158387,255,228,41,124,32,121,655.35,0,System Admin,17.58262,-24.28369,44,0,40,,,18.02.2017 12:08 PM, ,
18.02.2017 12:05 PM,Telemetry6,0,255,228,41,0,32,121,655.35,0,System Admin,17.58262,-24.28369,44,0,40,,,18.02.2017 12:09 PM, ,
18.02.2017 12:02 PM,Telemetry6,-0.232181,255,230,36,172,32,121,655.35,0,System Admin,17.58264,-24.28368,43,0,40,,,18.02.2017 12:09 PM, ,
18.02.2017 11:59 AM,Telemetry6,-0.431965,255,206,40,155,32,121,655.35,2,System Admin,17.58262,-24.28367,40,0,41,,,18.02.2017 12:09 PM, ,
18.02.2017 11:56 AM,Telemetry6,0.399568,255,240,42,264,32,121,655.35,3,System Admin,17.58263,-24.28371,37,0,41,,,18.02.2017 11:57 AM, ,
18.02.2017 11:53 AM,Telemetry6,0.442765,255,225,40,90,32,121,655.35,4,System Admin,17.58264,-24.28367,41,0,41,,,18.02.2017 11:53 AM, ,
18.02.2017 11:50 AM,Telemetry6,0.367171,255,224,41,155,32,121,655.35,3,System Admin,17.58264,-24.28370,34,0,40,,,18.02.2017 11:51 AM, ,
18.02.2017 11:47 AM,Telemetry6,0.431965,255,223,39,353,32,121,655.35,4,System Admin,17.58265,-24.28371,40,0,40,,,18.02.2017 11:47 AM, ,
18.02.2017 11:44 AM,Telemetry6,0.442765,255,222,39,5,32,121,655.35,3,System Admin,17.58262,-24.28370,41,0,40,,,18.02.2017 11:44 AM, ,
18.02.2017 11:41 AM,Telemetry6,0.399568,255,225,39,279,32,121,655.35,3,System Admin,17.58261,-24.28370,37,0,41,,,18.02.2017 11:42 AM, ,
18.02.2017 11:38 AM,Telemetry6,0.561555,255,225,38,174,32,121,655.35,2,System Admin,17.58260,-24.28367,52,0,41,,,18.02.2017 11:39 AM, ,
18.02.2017 11:35 AM,Telemetry6,0.421166,255,205,35,46,32,122,655.35,3,System Admin,17.58265,-24.28368,39,0,40,,,18.02.2017 11:35 AM, ,
18.02.2017 11:32 AM,Telemetry6,0.475162,255,225,40,209,32,121,655.35,2,System Admin,17.58260,-24.28373,44,0,41,,,18.02.2017 11:33 AM, ,
18.02.2017 11:29 AM,Telemetry6,0.442765,255,221,39,233,32,122,655.35,2,System Admin,17.58263,-24.28372,41,0,41,,,18.02.2017 11:29 AM, ,
18.02.2017 11:26 AM,Telemetry6,0.345572,255,242,40,57,33,121,655.35,4,System Admin,17.58264,-24.28370,32,0,40,,,18.02.2017 11:26 AM, ,
18.02.2017 11:23 AM,Telemetry6,0.464363,255,225,35,290,33,121,655.35,4,System Admin,17.58263,-24.28372,43,0,41,,,18.02.2017 11:23 AM, ,
18.02.2017 11:20 AM,Telemetry6,0.367171,255,223,40,192,33,121,655.35,3,System Admin,17.58262,-24.28369,34,0,41,,,18.02.2017 11:20 AM, ,
18.02.2017 11:17 AM,Telemetry6,0.453564,255,222,39,37,33,122,655.35,4,System Admin,17.58264,-24.28369,42,0,40,,,18.02.2017 11:18 AM, ,
18.02.2017 11:14 AM,Telemetry6,0.49676,255,232,40,150,33,121,655.35,5,System Admin,17.58262,-24.28370,46,0,41,,,18.02.2017 11:14 AM, ,
18.02.2017 11:11 AM,Telemetry6,0.367171,255,224,37,44,33,122,655.35,4,System Admin,17.58262,-24.28371,34,0,41,,,18.02.2017 11:11 AM, ,
18.02.2017 11:08 AM,Telemetry6,0.367171,255,213,41,323,33,122,655.35,3,System Admin,17.58261,-24.28372,34,0,40,,,18.02.2017 11:10 AM, ,
18.02.2017 11:05 AM,Telemetry6,0.529158,255,224,41,118,33,122,655.35,5,System Admin,17.58260,-24.28372,49,0,41,,,18.02.2017 11:05 AM, ,
18.02.2017 11:02 AM,Telemetry6,0.388769,255,222,40,290,33,122,655.35,5,System Admin,17.58261,-24.28373,36,0,41,,,18.02.2017 11:03 AM, ,
18.02.2017 10:59 AM,Telemetry6,0.388769,255,236,39,136,33,121,655.35,3,System Admin,17.58260,-24.28370,36,0,41,,,18.02.2017 11:00 AM, ,
18.02.2017 10:56 AM,Telemetry6,0.453564,255,222,39,95,33,122,655.35,4,System Admin,17.58263,-24.28373,42,0,40,,,18.02.2017 10:56 AM, ,
18.02.2017 10:53 AM,Telemetry6,0.475162,255,223,39,316,33,122,655.35,5,System Admin,17.58263,-24.28375,44,0,40,,,18.02.2017 10:53 AM, ,
18.02.2017 10:50 AM,Telemetry6,0.453564,255,201,39,267,33,122,655.35,4,System Admin,17.58260,-24.28372,42,0,41,,,18.02.2017 10:51 AM, ,
18.02.2017 10:47 AM,Telemetry6,0.485961,255,222,36,277,33,122,655.35,5,System Admin,17.58261,-24.28369,45,0,36,,,18.02.2017 10:47 AM, ,
18.02.2017 10:44 AM,Telemetry6,0.334773,255,194,31,307,33,122,655.35,5,System Admin,17.58260,-24.28361,31,0,33,,,18.02.2017 10:44 AM, ,
18.02.2017 10:41 AM,Telemetry6,0.410367,255,188,21,273,34,122,655.35,3,System Admin,17.58257,-24.28358,38,0,27,,,18.02.2017 10:41 AM, ,
18.02.2017 10:38 AM,Telemetry6,0.766739,255,199,17,84,34,122,655.35,5,System Admin,17.58257,-24.28350,71,0,25,,,18.02.2017 10:38 AM, ,
18.02.2017 10:35 AM,Telemetry6,1.868251,255,191,10,244,34,122,655.35,4,System Admin,17.58254,-24.28377,173,0,13,,,18.02.2017 10:35 AM, ,
18.02.2017 10:32 AM,Telemetry6,9.524838,255,79,263,160,34,122,655.35,3,System Admin,17.58319,-24.28237,882,0,166,,,18.02.2017 10:32 AM, ,
18.02.2017 10:29 AM,Telemetry6,10.259179,255,239,136,152,34,122,655.35,3,System Admin,17.59059,-24.28523,950,0,138,,,18.02.2017 10:29 AM, ,
18.02.2017 10:26 AM,Telemetry6,10.323974,255,239,131,150,34,122,655.35,3,System Admin,17.59828,-24.28952,956,0,136,,,18.02.2017 10:26 AM, ,
18.02.2017 10:23 AM,Telemetry6,9.946004,255,239,131,150,34,122,655.35,3,System Admin,17.60589,-24.29406,921,0,136,,,18.02.2017 10:24 AM, ,
18.02.2017 10:20 AM,Telemetry6,8.38013,255,239,129,146,34,122,655.35,5,System Admin,17.61319,-24.29851,776,0,134,,,18.02.2017 10:20 AM, ,
18.02.2017 10:17 AM,Telemetry6,4.632829,255,239,111,86,34,122,655.35,4,System Admin,17.61907,-24.30265,429,0,103,,,18.02.2017 10:18 AM, ,
18.02.2017 10:14 AM,Telemetry6,0.572354,255,239,24,0,34,122,655.35,4,System Admin,17.61889,-24.30538,53,0,26,,,18.02.2017 10:15 AM, ,
18.02.2017 10:11 AM,Telemetry6,0.367171,255,239,24,237,34,122,655.35,2,System Admin,17.61863,-24.30538,34,0,26,,,18.02.2017 10:11 AM, ,
18.02.2017 10:08 AM,Telemetry6,0.971922,255,239,21,330,35,122,655.35,3,System Admin,17.61864,-24.30536,90,0,22,,,18.02.2017 10:08 AM, ,
18.02.2017 10:05 AM,Telemetry6,2.267819,255,239,7,327,35,122,655.35,4,System Admin,17.61811,-24.30503,210,0,11,,,18.02.2017 10:05 AM, ,
18.02.2017 10:02 AM,Telemetry6,1.911447,255,239,5,314,35,122,655.35,5,System Admin,17.61651,-24.30394,177,0,11,,,18.02.2017 10:03 AM, ,
18.02.2017 9:59 AM,Telemetry6,1.99784,255,239,5,317,35,122,655.35,4,System Admin,17.61548,-24.30281,185,0,12,,,18.02.2017 10:00 AM, ,
18.02.2017 9:56 AM,Telemetry6,2.257019,255,239,8,333,35,122,655.35,5,System Admin,17.61430,-24.30165,209,0,13,,,18.02.2017 9:57 AM, ,
18.02.2017 9:53 AM,Telemetry6,1.87905,255,239,9,331,35,122,655.35,3,System Admin,17.61261,-24.30076,174,0,12,,,18.02.2017 9:53 AM, ,
18.02.2017 9:50 AM,Telemetry6,1.965443,255,239,9,332,35,122,655.35,5,System Admin,17.61123,-24.29995,182,0,12,,,18.02.2017 9:50 AM, ,
18.02.2017 9:47 AM,Telemetry6,2.041037,255,239,9,332,35,123,655.35,1,System Admin,17.60977,-24.29913,189,0,12,,,18.02.2017 9:47 AM, ,
18.02.2017 9:44 AM,Telemetry6,2.030238,255,239,9,331,35,122,655.35,4,System Admin,17.60826,-24.29828,188,0,12,,,18.02.2017 9:44 AM, ,
18.02.2017 9:41 AM,Telemetry6,2.008639,255,239,9,331,35,123,655.35,3,System Admin,17.60676,-24.29741,186,0,12,,,18.02.2017 9:41 AM, ,
18.02.2017 9:38 AM,Telemetry6,1.933045,255,239,9,332,35,123,655.35,3,System Admin,17.60529,-24.29656,179,0,12,,,18.02.2017 9:38 AM, ,
18.02.2017 9:35 AM,Telemetry6,1.911447,255,239,9,331,35,123,655.35,5,System Admin,17.60386,-24.29576,177,0,12,,,18.02.2017 9:36 AM, ,
18.02.2017 9:32 AM,Telemetry6,1.987041,255,239,10,331,35,123,655.35,4,System Admin,17.60245,-24.29495,184,0,12,,,18.02.2017 9:32 AM, ,
18.02.2017 9:29 AM,Telemetry6,2.041037,255,239,8,331,35,123,655.35,2,System Admin,17.60098,-24.29411,189,0,12,,,18.02.2017 9:30 AM, ,
18.02.2017 9:26 AM,Telemetry6,1.99784,255,191,11,333,35,123,655.35,4,System Admin,17.59948,-24.29322,185,0,12,,,18.02.2017 9:27 AM, ,
18.02.2017 9:23 AM,Telemetry6,1.933045,255,239,8,331,36,123,655.35,3,System Admin,17.59800,-24.29242,179,0,12,,,18.02.2017 9:23 AM, ,
18.02.2017 9:20 AM,Telemetry6,2.030238,255,239,7,330,36,123,655.35,5,System Admin,17.59659,-24.29159,188,0,12,,,18.02.2017 9:21 AM, ,
18.02.2017 9:17 AM,Telemetry6,2.008639,255,239,8,331,36,123,655.35,4,System Admin,17.59511,-24.29070,186,0,12,,,18.02.2017 9:18 AM, ,
18.02.2017 9:14 AM,Telemetry6,1.99784,255,239,10,333,36,123,655.35,1,System Admin,17.59362,-24.28985,185,0,12,,,18.02.2017 9:14 AM, ,
18.02.2017 9:11 AM,Telemetry6,1.857451,255,239,8,331,36,123,655.35,3,System Admin,17.59211,-24.28906,172,0,11,,,18.02.2017 9:11 AM, ,
18.02.2017 9:08 AM,Telemetry6,2.008639,255,239,9,332,36,123,655.35,2,System Admin,17.59075,-24.28825,186,0,11,,,18.02.2017 9:09 AM, ,
18.02.2017 9:05 AM,Telemetry6,1.922246,255,239,8,331,36,123,655.35,5,System Admin,17.58925,-24.28743,178,0,12,,,18.02.2017 9:05 AM, ,
18.02.2017 9:02 AM,Telemetry6,1.933045,255,239,7,331,36,123,655.35,4,System Admin,17.58784,-24.28660,179,0,12,,,18.02.2017 9:03 AM, ,
18.02.2017 8:59 AM,Telemetry6,2.019438,255,239,8,332,36,123,655.35,3,System Admin,17.58641,-24.28578,187,0,12,,,18.02.2017 9:00 AM, ,
18.02.2017 8:56 AM,Telemetry6,1.99784,255,239,7,332,36,123,655.35,4,System Admin,17.58491,-24.28494,185,0,13,,,18.02.2017 8:57 AM, ,
18.02.2017 8:53 AM,Telemetry6,0.993521,255,239,10,332,36,123,655.35,3,System Admin,17.58342,-24.28412,92,0,12,,,18.02.2017 8:54 AM, ,
18.02.2017 8:50 AM,Telemetry6,0.442765,255,239,7,236,36,123,655.35,4,System Admin,17.58277,-24.28376,41,0,11,,,18.02.2017 8:51 AM, ,
18.02.2017 8:47 AM,Telemetry6,5.334773,255,239,9,49,36,123,655.35,2,System Admin,17.58283,-24.28367,494,0,36,,,18.02.2017 8:47 AM, ,
18.02.2017 8:44 AM,Telemetry6,10.205184,255,239,45,46,36,123,655.35,3,System Admin,17.57989,-24.28725,945,0,44,,,18.02.2017 8:44 AM, ,
18.02.2017 8:41 AM,Telemetry6,11.069114,255,239,43,46,36,123,655.35,4,System Admin,17.57389,-24.29378,1025,0,45,,,18.02.2017 8:41 AM, ,
18.02.2017 8:38 AM,Telemetry6,11.198704,255,314,44,46,36,123,655.35,0,System Admin,17.56741,-24.30091,1037,0,44,,,18.02.2017 8:39 AM, ,
18.02.2017 8:35 AM,Telemetry6,11.101512,255,269,45,46,36,123,655.35,5,System Admin,17.56085,-24.30811,1028,0,45,,,18.02.2017 8:35 AM, ,
18.02.2017 8:32 AM,Telemetry6,11.101512,255,251,45,47,36,123,655.35,3,System Admin,17.55435,-24.31525,1028,0,45,,,18.02.2017 8:32 AM, ,
18.02.2017 8:29 AM,Telemetry6,11.155508,255,269,45,46,36,123,655.35,3,System Admin,17.54791,-24.32245,1033,0,45,,,18.02.2017 8:29 AM, ,
18.02.2017 8:26 AM,Telemetry6,11.144708,255,293,44,46,36,123,655.35,5,System Admin,17.54135,-24.32960,1032,0,45,,,18.02.2017 8:26 AM, ,
18.02.2017 8:23 AM,Telemetry6,11.058315,255,268,44,47,36,123,655.35,3,System Admin,17.53481,-24.33676,1024,0,46,,,18.02.2017 8:23 AM, ,
18.02.2017 8:20 AM,Telemetry6,10.928726,255,271,46,47,36,123,655.35,0,System Admin,17.52842,-24.34395,1012,0,46,,,18.02.2017 8:21 AM, ,
18.02.2017 8:17 AM,Telemetry6,10.950324,255,261,46,47,36,123,655.35,5,System Admin,17.52208,-24.35104,1014,0,46,,,18.02.2017 8:17 AM, ,
18.02.2017 8:14 AM,Telemetry6,11.079914,255,264,44,47,36,123,655.35,2,System Admin,17.51572,-24.35814,1026,0,46,,,18.02.2017 8:14 AM, ,
18.02.2017 8:11 AM,Telemetry6,10.971922,255,277,46,46,36,123,655.35,3,System Admin,17.50927,-24.36529,1016,0,45,,,18.02.2017 8:12 AM, ,
18.02.2017 8:08 AM,Telemetry6,11.00432,255,282,44,46,36,123,655.35,3,System Admin,17.50276,-24.37225,1019,0,45,,,18.02.2017 8:08 AM, ,
18.02.2017 8:05 AM,Telemetry6,11.101512,255,274,45,47,36,123,655.35,5,System Admin,17.49630,-24.37931,1028,0,45,,,18.02.2017 8:05 AM, ,
18.02.2017 8:02 AM,Telemetry6,10.971922,255,277,44,46,37,123,655.35,0,System Admin,17.48986,-24.38651,1016,0,45,,,18.02.2017 8:03 AM, ,
18.02.2017 7:59 AM,Telemetry6,10.885529,255,288,44,46,37,123,655.35,4,System Admin,17.48346,-24.39358,1008,0,46,,,18.02.2017 8:02 AM, ,
18.02.2017 7:56 AM,Telemetry6,11.036717,255,260,44,47,37,123,655.35,3,System Admin,17.47708,-24.40059,1022,0,45,,,18.02.2017 7:57 AM, ,
18.02.2017 7:53 AM,Telemetry6,10.939525,255,260,44,46,37,123,655.35,2,System Admin,17.47064,-24.40771,1013,0,45,,,18.02.2017 7:54 AM, ,
18.02.2017 7:50 AM,Telemetry6,11.036717,255,257,44,47,37,123,655.35,1,System Admin,17.46419,-24.41470,1022,0,45,,,18.02.2017 7:50 AM, ,
18.02.2017 7:47 AM,Telemetry6,10.842333,255,288,43,46,38,123,655.35,0,System Admin,17.45779,-24.42186,1004,0,45,,,18.02.2017 7:48 AM, ,
18.02.2017 7:44 AM,Telemetry6,10.917927,255,260,43,47,38,123,655.35,3,System Admin,17.45145,-24.42885,1011,0,45,,,18.02.2017 7:45 AM, ,
18.02.2017 7:41 AM,Telemetry6,10.917927,255,262,43,47,38,124,655.35,4,System Admin,17.44508,-24.43589,1011,0,46,,,18.02.2017 7:42 AM, ,
18.02.2017 7:38 AM,Telemetry6,10.982721,255,268,44,46,38,124,655.35,3,System Admin,17.43874,-24.44296,1017,0,45,,,18.02.2017 7:38 AM, ,
18.02.2017 7:35 AM,Telemetry6,11.058315,255,263,45,47,38,124,655.35,3,System Admin,17.43226,-24.44997,1024,0,45,,,18.02.2017 7:35 AM, ,
18.02.2017 7:32 AM,Telemetry6,11.155508,255,285,44,46,39,124,655.35,3,System Admin,17.42588,-24.45716,1033,0,45,,,18.02.2017 7:32 AM, ,
18.02.2017 7:29 AM,Telemetry6,11.155508,255,259,42,46,39,124,655.35,2,System Admin,17.41932,-24.46431,1033,0,45,,,18.02.2017 7:30 AM, ,
18.02.2017 7:26 AM,Telemetry6,11.12311,255,251,43,47,39,124,655.35,4,System Admin,17.41271,-24.47141,1030,0,45,,,18.02.2017 7:26 AM, ,
18.02.2017 7:23 AM,Telemetry6,11.144708,255,268,44,47,39,124,655.35,5,System Admin,17.40627,-24.47863,1032,0,45,,,18.02.2017 7:23 AM, ,
18.02.2017 7:20 AM,Telemetry6,10.950324,255,251,44,47,39,124,655.35,4,System Admin,17.39988,-24.48591,1014,0,46,,,18.02.2017 7:21 AM, ,
18.02.2017 7:17 AM,Telemetry6,10.971922,255,247,44,46,39,124,655.35,0,System Admin,17.39353,-24.49302,1016,0,45,,,18.02.2017 7:18 AM, ,
18.02.2017 7:14 AM,Telemetry6,11.187905,255,256,43,46,39,124,655.35,5,System Admin,17.38704,-24.50001,1036,0,44,,,18.02.2017 7:14 AM, ,
18.02.2017 7:11 AM,Telemetry6,3.782714,255,251,43,46,39,124,655.35,5,System Admin,17.38042,-24.50713,1045,0,44,,,18.02.2017 7:11 AM, ,
18.02.2017 7:08 AM,Telemetry6,11.101512,255,306,43,46,39,124,655.35,0,System Admin,17.37379,-24.51437,1028,0,44,,,18.02.2017 7:11 AM, ,
18.02.2017 7:05 AM,Telemetry6,8.235125,255,237,42,41,39,124,655.35,0,System Admin,17.36721,-24.52143,1021,0,44,,,18.02.2017 7:08 AM, ,
18.02.2017 7:02 AM,Telemetry6,-2.83137,255,0,0,226,39,124,0,1,System Admin,17.36080,-24.52856,520,0,46,,,18.02.2017 7:11 AM, ,
18.02.2017 7:01 AM,Telemetry6,0,255,0,0,52,39,124,0,5,System Admin,17.35791,-24.52997,0,0,0,,,18.02.2017 7:01 AM, ,
18.02.2017 6:57 AM,Telemetry6,10.733402,255,239,41,45,69,0,655.35,2,System Admin,17.34915,-24.54153,127,0,45,,,18.02.2017 6:57 AM, ,
18.02.2017 6:56 AM,Telemetry6,11.036717,255,239,41,46,69,0,655.35,5,System Admin,17.34831,-24.54239,1022,0,45,,,18.02.2017 6:57 AM, ,
18.02.2017 6:53 AM,Telemetry6,11.036717,255,239,41,46,39,124,655.35,3,System Admin,17.34193,-24.54937,1022,0,45,,,18.02.2017 6:54 AM, ,
18.02.2017 6:50 AM,Telemetry6,10.971922,255,239,42,46,39,124,654.15,5,System Admin,17.33558,-24.55636,1016,0,45,,,18.02.2017 6:51 AM, ,
18.02.2017 6:47 AM,Telemetry6,10.982721,255,239,43,44,39,124,649.98,3,System Admin,17.32923,-24.56327,1017,0,44,,,18.02.2017 6:48 AM, ,
18.02.2017 6:44 AM,Telemetry6,11.133909,255,239,44,51,39,124,648.37,3,System Admin,17.32262,-24.56987,1031,0,48,,,18.02.2017 6:44 AM, ,
18.02.2017 6:41 AM,Telemetry6,11.133909,255,239,43,51,39,124,645.66,3,System Admin,17.31675,-24.57742,1031,0,48,,,18.02.2017 6:42 AM, ,
18.02.2017 6:38 AM,Telemetry6,11.220302,255,239,43,51,40,124,643.1,5,System Admin,17.31085,-24.58494,1039,0,48,,,18.02.2017 6:38 AM, ,
18.02.2017 6:35 AM,Telemetry6,11.090713,255,239,44,50,40,124,640.92,3,System Admin,17.30491,-24.59253,1027,0,48,,,18.02.2017 6:36 AM, ,
18.02.2017 6:32 AM,Telemetry6,11.177106,255,239,43,51,40,124,637.79,3,System Admin,17.29896,-24.59997,1035,0,48,,,18.02.2017 6:32 AM, ,
18.02.2017 6:29 AM,Telemetry6,11.241901,255,239,43,51,40,124,635.08,5,System Admin,17.29303,-24.60751,1041,0,48,,,18.02.2017 6:29 AM, ,
18.02.2017 6:26 AM,Telemetry6,11.317495,255,239,45,50,40,124,631.77,4,System Admin,17.28712,-24.61516,1048,0,48,,,18.02.2017 6:26 AM, ,
18.02.2017 6:23 AM,Telemetry6,11.511879,255,239,43,50,40,124,629.87,3,System Admin,17.28104,-24.62273,1066,0,48,,,18.02.2017 6:24 AM, ,
18.02.2017 6:20 AM,Telemetry6,11.522678,255,239,44,50,40,124,627.5,5,System Admin,17.27491,-24.63048,1067,0,48,,,18.02.2017 6:21 AM, ,
18.02.2017 6:17 AM,Telemetry6,11.641469,255,239,44,50,40,124,624.72,2,System Admin,17.26879,-24.63825,1078,0,48,,,18.02.2017 6:17 AM, ,
18.02.2017 6:14 AM,Telemetry6,11.587473,255,239,44,51,40,124,622.68,5,System Admin,17.26257,-24.64608,1073,0,48,,,18.02.2017 6:15 AM, ,
18.02.2017 6:11 AM,Telemetry6,11.663067,255,239,45,50,41,124,621.07,4,System Admin,17.25645,-24.65394,1080,0,48,,,18.02.2017 6:12 AM, ,
18.02.2017 6:08 AM,Telemetry6,2.864471,255,239,44,50,41,124,619.11,3,System Admin,17.25022,-24.66177,1061,0,48,,,18.02.2017 6:09 AM, ,
18.02.2017 6:05 AM,Telemetry6,11.50108,255,239,45,50,41,125,617.37,4,System Admin,17.24413,-24.66949,1065,0,48,,,18.02.2017 6:05 AM, ,
18.02.2017 6:02 AM,Telemetry6,3.822894,255,239,44,47,41,125,615.44,5,System Admin,17.23798,-24.67721,1062,0,48,,,18.02.2017 6:05 AM, ,
18.02.2017 5:59 AM,Telemetry6,-5.593952,255,239,43,230,41,125,612.82,2,System Admin,17.23188,-24.68495,1036,0,48,,,18.02.2017 6:06 AM, ,
18.02.2017 5:56 AM,Telemetry6,-9.049676,255,239,45,230,41,125,609.98,5,System Admin,17.22590,-24.69247,838,0,48,,,18.02.2017 6:06 AM, ,
18.02.2017 5:53 AM,Telemetry6,3.87689,255,239,11,355,41,125,608.12,5,System Admin,17.22032,-24.69704,359,0,15,,,18.02.2017 5:55 AM, ,
18.02.2017 5:50 AM,Telemetry6,1.12311,255,239,11,343,41,125,605.88,5,System Admin,17.21712,-24.69675,104,0,16,,,18.02.2017 5:55 AM, ,
18.02.2017 5:47 AM,Telemetry6,1.231102,255,239,14,353,40,125,602.95,4,System Admin,17.21627,-24.69648,114,0,16,,,18.02.2017 5:50 AM, ,
18.02.2017 5:44 AM,Telemetry6,1.187905,255,239,12,346,40,124,601.02,5,System Admin,17.21534,-24.69636,110,0,15,,,18.02.2017 5:44 AM, ,
18.02.2017 5:41 AM,Telemetry6,1.112311,255,239,13,343,40,124,598.24,4,System Admin,17.21445,-24.69613,103,0,15,,,18.02.2017 5:41 AM, ,
18.02.2017 5:38 AM,Telemetry6,1.12311,255,239,10,341,40,124,596.64,5,System Admin,17.21361,-24.69586,104,0,15,,,18.02.2017 5:38 AM, ,
